user_id;age;gender;education_level;employment_status;job_title;monthly_income_cop;monthly_expenses_cop;savings_cop;has_loan;loan_type;debt_to_income_ratio;credit_score;savings_to_income_ratio;region;record_date
U100813;22;femenino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;4450471;3197867;15954532;1;educativo;0,4351;683;3,5849;Orinoquia;2025-05
U100814;45;masculino;pregrado;empleado;Analista financiero/a;5857769;3225684;20071219;0;ninguno;0;570;3,4264;Bogota D.C.;2025-10
U100815;26;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;2678856;1552840;4122104;0;ninguno;0;664;1,5388;Bogota D.C.;2027-12
U100816;19;masculino;secundaria;empleado;Auxiliar administrativo/a;1778560;1306527;20282929;0;ninguno;0;566;5;Region Caribe;2025-08
U100817;38;masculino;secundaria;empleado;Auxiliar administrativo/a;1859057;940713;27597350;0;ninguno;0;640;5;Region Andina;2026-06
U100818;20;masculino;pregrado;estudiante;Estudiante;711718;682284;17864;0;ninguno;0;582;0,0251;Region Pacifica;2026-09
U100819;64;femenino;pregrado;jubilado;Jubilado/a;1647123;1128406;11647574;0;ninguno;0;603;5;Amazonia;2026-04
U100820;61;masculino;secundaria;jubilado;Jubilado/a;1818906;1516487;16985713;0;ninguno;0;576;5;Bogota D.C.;2026-08
U100821;31;femenino;secundaria;jubilado;Jubilado/a;1505062;1349224;1725810;1;educativo;0,394;539;1,1467;Region Pacifica;2026-04
U100822;26;masculino;pregrado;empleado;Contador/a;4885217;3540363;24561663;1;personal;0,3978;699;5;Region Andina;2026-07
U100823;39;masculino;tecnico/tecnologico;empleado;Asistente de nomina;5731260;3199588;97043731;0;ninguno;0;742;5;Region Caribe;2025-09
U100824;29;masculino;pregrado;empleado;Enfermero/a;6361977;3518045;28021342;0;ninguno;0;582;4,4045;Region Andina;2026-08
U100825;18;masculino;secundaria;estudiante;Estudiante;643729;474004;3213101;0;ninguno;0;678;4,9914;Region Andina;2026-06
U100826;28;masculino;secundaria;empleado;Recepcionista;2253305;1207212;33853856;0;ninguno;0;748;5;Bogota D.C.;2025-06
U100827;59;masculino;posgrado;empleado;Gerente de proyectos;14992950;11315346;124487265;0;ninguno;0;640;5;Region Pacifica;2026-09
U100828;67;femenino;secundaria;jubilado;Jubilado/a;2431744;1459574;36534690;0;ninguno;0;611;5;Region Caribe;2026-09
U100829;51;otro;posgrado;empleado;Investigador/a;5041585;3795962;56483827;1;personal;0,2575;809;5;Region Pacifica;2025-07
U100830;45;otro;secundaria;empleado;Recepcionista;2836126;1976548;21227409;0;ninguno;0;550;5;Region Andina;2026-08
U100831;49;otro;posgrado;empleado;Consultor/a senior;13540603;9565994;101521982;0;ninguno;0;593;5;Region Andina;2027-12
U100832;29;masculino;tecnico/tecnologico;empleado;Tecnico en sistemas;996449;843832;6282397;1;hipoteca;0,357;627;5;Orinoquia;2025-01
U100833;49;femenino;pregrado;empleado;Enfermero/a;7443138;6595765;1931212;1;personal;0,1766;435;0,2595;Amazonia;2026-10
U100834;54;femenino;secundaria;empleado;Auxiliar de bodega;1363844;847147;8586468;0;ninguno;0;735;5;Region Andina;2026-03
U100835;51;masculino;secundaria;empleado;Operario/a;1364895;875651;24833859;0;ninguno;0;764;5;Amazonia;2026-01
U100836;27;femenino;pregrado;autonomo;Analista financiero/a;5922490;4685352;75339962;1;personal;0,2262;582;5;Bogota D.C.;2026-03
U100837;47;masculino;pregrado;empleado;Docente;1516953;1185312;8808861;0;ninguno;0;558;5;Region Pacifica;2027-12
U100838;32;femenino;secundaria;desempleado;Null;284514;270059;188202;0;ninguno;0;559;0,6615;Region Andina;2025-08
U100839;20;masculino;pregrado;autonomo;Enfermero/a;6624153;4368134;67639372;0;ninguno;0;645;5;Region Andina;2025-04
U100840;27;femenino;pregrado;empleado;Analista de datos;4706058;4232712;2538342;1;personal;0,1202;446;0,5394;Region Andina;2025-01
U100841;29;masculino;tecnico/tecnologico;empleado;Tecnico contable;3180224;1729321;31208085;0;ninguno;0;538;5;Region Andina;2025-02
U100842;19;femenino;secundaria;empleado;Vendedor/a;2908293;2610150;8534151;0;ninguno;0;553;2,9344;Amazonia;2025-01
U100843;52;femenino;pregrado;empleado;Analista de datos;5891672;3618163;7630705;0;ninguno;0;561;1,2952;Region Caribe;2025-04
U100844;35;masculino;secundaria;autonomo;Auxiliar administrativo/a;3201477;1623506;10361805;1;personal;0,2494;536;3,2366;Region Caribe;2025-11
U100845;23;masculino;posgrado;empleado;Investigador/a;6484395;3724868;91538327;0;ninguno;0;643;5;Region Caribe;2027-12
U100846;65;femenino;pregrado;jubilado;Jubilado/a;1296109;726261;20683665;0;ninguno;0;746;5;Region Insular;2026-09
U100847;56;femenino;pregrado;autonomo;Docente;4109234;2455416;28651321;0;ninguno;0;488;5;Bogota D.C.;2026-02
U100848;49;femenino;secundaria;empleado;Recepcionista;2392415;1478272;35135102;0;ninguno;0;609;5;Orinoquia;2025-09
U100849;68;femenino;secundaria;jubilado;Jubilado/a;1103163;823147;6154200;0;ninguno;0;655;5;Region Andina;2025-04
U100850;32;masculino;secundaria;empleado;Recepcionista;2504496;1769856;10336397;0;ninguno;0;801;4,1271;Region Pacifica;2027-12
U100851;35;masculino;tecnico/tecnologico;empleado;Tecnico contable;1391461;850763;22267037;1;hipoteca;0,2922;737;5;Region Andina;2026-03
U100852;40;masculino;posgrado;empleado;Consultor/a senior;6618352;4682090;34810032;1;hipoteca;0,3773;612;5;Region Andina;2025-07
U100853;34;femenino;secundaria;autonomo;Recepcionista;2001816;1296178;4329072;1;hipoteca;0,4188;480;2,1626;Region Pacifica;2026-11
U100854;66;masculino;secundaria;desempleado;Null;384055;384055;0;0;ninguno;0;794;0;Region Andina;2025-10
U100855;23;femenino;secundaria;empleado;Vendedor/a;2651824;1333359;58118638;1;automotor;0,1854;850;5;Orinoquia;2026-01
U100856;67;masculino;tecnico/tecnologico;empleado;Tecnico contable;2472781;1469332;1301966;0;ninguno;0;576;0,5265;Region Andina;2025-01
U100857;57;femenino;secundaria;desempleado;Null;492532;492532;0;0;ninguno;0;590;0;Bogota D.C.;2025-09
U100858;38;masculino;pregrado;empleado;Analista de datos;4307650;3739012;2181497;1;personal;0,3747;472;0,5064;Bogota D.C.;2026-04
U100859;20;femenino;secundaria;estudiante;Estudiante;635212;502935;7778022;0;ninguno;0;608;5;Region Pacifica;2026-12
U100860;40;masculino;tecnico/tecnologico;jubilado;Jubilado/a;2834735;2450357;10827231;1;personal;0,2747;562;3,8195;Region Andina;2025-03
U100861;22;femenino;secundaria;jubilado;Jubilado/a;2229198;1503324;24102418;0;ninguno;0;609;5;Region Caribe;2026-05
U100862;64;femenino;pregrado;empleado;Ingeniero/a civil;6297411;3916875;80297675;0;ninguno;0;651;5;Region Pacifica;2025-02
U100863;51;femenino;pregrado;empleado;Enfermero/a;4162642;2562074;40376693;0;ninguno;0;698;5;Region Pacifica;2026-05
U100864;57;masculino;pregrado;autonomo;Contador/a;5500264;2865645;75532793;0;ninguno;0;721;5;Region Pacifica;2026-04
U100865;69;masculino;secundaria;jubilado;Jubilado/a;1378839;937738;4446369;0;ninguno;0;546;3,2247;Region Caribe;2025-08
U100866;50;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;1483455;1333887;4537297;0;ninguno;0;608;3,0586;Region Andina;2025-02
U100867;42;masculino;pregrado;jubilado;Jubilado/a;1025815;776857;3940110;1;personal;0,4129;477;3,841;Bogota D.C.;2025-07
U100868;67;masculino;secundaria;jubilado;Jubilado/a;1740002;1500122;5241610;0;ninguno;0;807;3,0124;Orinoquia;2025-02
U100869;28;masculino;secundaria;empleado;Cajero/a;3286330;2811025;4203933;0;ninguno;0;619;1,2792;Region Andina;2026-04
U100870;34;femenino;pregrado;empleado;Analista de datos;5915187;3529232;82221295;1;hipoteca;0,1006;728;5;Orinoquia;2025-10
U100871;59;femenino;pregrado;empleado;Ingeniero/a civil;5193364;3601613;42705191;0;ninguno;0;614;5;Region Pacifica;2026-12
U100872;50;masculino;secundaria;empleado;Auxiliar de bodega;1227351;909192;3612054;0;ninguno;0;465;2,943;Region Pacifica;2025-06
U100873;69;masculino;pregrado;autonomo;Enfermero/a;8604814;4532977;161588558;1;personal;0,4438;674;5;Region Caribe;2025-11
U100874;61;masculino;pregrado;jubilado;Jubilado/a;973736;777431;2021345;1;personal;0,1314;653;2,0759;Region Caribe;2025-03
U100875;37;femenino;pregrado;empleado;Ingeniero/a civil;4726368;3433902;15212952;0;ninguno;0;580;3,2187;Region Andina;2027-12
U100876;36;femenino;tecnico/tecnologico;empleado;Tecnico contable;3758399;2990410;30558592;0;ninguno;0;616;5;Region Andina;2026-04
U100877;62;masculino;secundaria;jubilado;Jubilado/a;1955903;1186168;16982491;0;ninguno;0;654;5;Region Caribe;2025-02
U100878;36;masculino;pregrado;empleado;Analista financiero/a;6845351;5737343;53934873;1;personal;0,105;640;5;Bogota D.C.;2026-06
U100879;18;masculino;secundaria;empleado;Auxiliar administrativo/a;1767046;1156219;21828210;0;ninguno;0;698;5;Region Andina;2026-01
U100880;30;femenino;secundaria;empleado;Cajero/a;1590495;951378;11493776;1;hipoteca;0,2101;715;5;Region Pacifica;2026-11
U100881;63;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1803409;1568098;5936443;0;ninguno;0;599;3,2918;Region Andina;2026-11
U100882;39;femenino;posgrado;empleado;Gerente de proyectos;1274961;660015;3135346;1;hipoteca;0,2235;644;2,4592;Region Caribe;2026-12
U100883;34;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;4418454;2331672;33302145;0;ninguno;0;610;5;Region Pacifica;2026-06
U100884;64;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1629095;898651;17747375;0;ninguno;0;672;5;Region Andina;2026-01
U100885;45;masculino;tecnico/tecnologico;autonomo;Tecnico contable;5375819;4212237;5017113;1;personal;0,1929;577;0,9333;Region Pacifica;2025-09
U100886;36;masculino;posgrado;empleado;Gerente de proyectos;12020079;7416054;114975354;1;hipoteca;0,1569;734;5;Region Pacifica;2026-07
U100887;33;femenino;pregrado;empleado;Ingeniero/a civil;5299321;3406335;8836656;0;ninguno;0;604;1,6675;Region Andina;2026-02
U100888;60;femenino;secundaria;empleado;Auxiliar administrativo/a;2411537;1662031;4785200;0;ninguno;0;638;1,9843;Region Caribe;2026-03
U100889;46;femenino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;2972372;2298839;4273579;0;ninguno;0;582;1,4378;Region Insular;2026-10
U100890;37;femenino;pregrado;autonomo;Desarrollador/a de software;2883589;1609473;38427212;1;personal;0,2872;746;5;Region Andina;2026-09
U100891;28;femenino;secundaria;empleado;Auxiliar administrativo/a;1791098;1601821;9972288;0;ninguno;0;703;5;Region Insular;2026-06
U100892;65;masculino;secundaria;empleado;Vendedor/a;3391165;2237403;25610332;0;ninguno;0;739;5;Region Andina;2026-10
U100893;62;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1925074;1117132;18246082;1;automotor;0,102;642;5;Bogota D.C.;2026-06
U100894;61;femenino;secundaria;empleado;Mensajero/a;1207140;668715;2274458;0;ninguno;0;474;1,8842;Bogota D.C.;2025-03
U100895;43;otro;secundaria;estudiante;Estudiante;1443515;1416673;623277;0;ninguno;0;392;0,4318;Orinoquia;2026-05
U100896;18;femenino;pregrado;estudiante;Estudiante;983840;852053;1342013;0;ninguno;0;635;1,3641;Region Pacifica;2025-07
U100897;42;masculino;posgrado;autonomo;Jefe de Area;6173832;5349740;2625458;1;personal;0,147;639;0,4253;Bogota D.C.;2026-11
U100898;50;masculino;secundaria;empleado;Auxiliar de bodega;2289116;1314139;21638936;0;ninguno;0;687;5;Amazonia;2025-09
U100899;57;femenino;secundaria;jubilado;Jubilado/a;1753075;1057873;21847212;1;personal;0,3638;679;5;Region Andina;2025-08
U100900;66;masculino;pregrado;jubilado;Jubilado/a;1628424;1095743;22075224;0;ninguno;0;726;5;Region Pacifica;2025-09
U100901;32;masculino;secundaria;autonomo;Auxiliar administrativo/a;3352613;2991331;6194151;0;ninguno;0;414;1,8476;Region Andina;2025-02
U100902;55;femenino;pregrado;empleado;Enfermero/a;4343591;3843028;9460240;0;ninguno;0;526;2,178;Bogota D.C.;2025-05
U100903;57;femenino;posgrado;autonomo;Especialista en datos;5913952;4196866;47636109;0;ninguno;0;591;5;Region Andina;2025-05
U100904;32;masculino;posgrado;jubilado;Jubilado/a;1315372;1006236;3066248;0;ninguno;0;545;2,3311;Region Andina;2025-10
U100905;45;masculino;secundaria;empleado;Vendedor/a;1255127;643507;2220992;1;hipoteca;0,3788;605;1,7695;Region Pacifica;2025-02
U100906;69;masculino;tecnico/tecnologico;jubilado;Jubilado/a;973455;554316;1425157;0;ninguno;0;559;1,464;Bogota D.C.;2025-11
U100907;67;masculino;tecnico/tecnologico;jubilado;Jubilado/a;926116;755875;0;0;ninguno;0;371;0;Region Pacifica;2027-12
U100908;66;otro;tecnico/tecnologico;jubilado;Jubilado/a;1714237;1531017;3600969;1;educativo;0,2542;503;2,1006;Region Andina;2025-07
U100909;20;masculino;pregrado;estudiante;Estudiante;1316466;1086980;12368601;0;ninguno;0;678;5;Region Andina;2025-09
U100910;35;femenino;posgrado;autonomo;Jefe de Area;6131812;3693742;71250005;1;hipoteca;0,3361;777;5;Region Andina;2026-07
U100911;19;masculino;secundaria;estudiante;Estudiante;1138165;922979;8361673;1;personal;0,4117;570;5;Region Pacifica;2026-06
U100912;64;masculino;posgrado;autonomo;Consultor/a senior;10040865;5514230;150398825;0;ninguno;0;800;5;Bogota D.C.;2026-09
U100913;20;femenino;pregrado;autonomo;Contador/a;4223705;2993150;13445769;0;ninguno;0;669;3,1834;Region Andina;2027-12
U100914;68;masculino;pregrado;empleado;Contador/a;5825697;3638920;74795631;0;ninguno;0;608;5;Orinoquia;2025-06
U100915;65;femenino;posgrado;jubilado;Jubilado/a;1421077;923441;28446630;0;ninguno;0;850;5;Region Caribe;2026-02
U100916;48;femenino;pregrado;empleado;Analista financiero/a;3849872;2912332;3409069;1;hipoteca;0,2428;699;0,8855;Orinoquia;2026-11
U100917;27;masculino;pregrado;autonomo;Desarrollador/a de software;5207034;3590133;75668816;1;personal;0,1851;711;5;Region Andina;2026-09
U100918;41;masculino;posgrado;desempleado;Null;343409;338577;22294;0;ninguno;0;459;0,0649;Amazonia;2025-11
U100919;66;masculino;tecnico/tecnologico;jubilado;Jubilado/a;854100;495650;12238216;0;ninguno;0;664;5;Region Caribe;2025-06
U100920;22;masculino;secundaria;empleado;Mensajero/a;2187347;1950391;4888130;0;ninguno;0;493;2,2347;Region Andina;2025-01
U100921;63;femenino;pregrado;jubilado;Jubilado/a;2334470;2095526;2144695;0;ninguno;0;564;0,9187;Region Andina;2026-01
U100922;62;femenino;secundaria;empleado;Operario/a;1659043;905178;6323916;0;ninguno;0;649;3,8118;Region Andina;2025-10
U100923;54;otro;tecnico/tecnologico;desempleado;Null;467225;467225;0;0;ninguno;0;603;0;Region Andina;2026-09
U100924;48;femenino;pregrado;autonomo;Analista financiero/a;5216761;3559051;0;0;ninguno;0;695;0;Bogota D.C.;2025-06
U100925;34;masculino;posgrado;empleado;Jefe de Area;8406323;6272297;1666504;1;hipoteca;0,304;324;0,1982;Region Andina;2025-02
U100926;23;masculino;tecnico/tecnologico;empleado;Asistente de nomina;3093059;1604927;92069082;0;ninguno;0;850;5;Region Caribe;2026-09
U100927;70;femenino;posgrado;jubilado;Jubilado/a;1025118;836835;4328671;0;ninguno;0;502;4,2226;Bogota D.C.;2025-06
U100928;57;femenino;pregrado;empleado;Analista de datos;8385392;4909974;37605572;0;ninguno;0;571;4,4847;Region Pacifica;2026-05
U100929;63;femenino;posgrado;jubilado;Jubilado/a;942896;592157;8269548;0;ninguno;0;638;5;Region Caribe;2026-01
U100930;19;masculino;secundaria;estudiante;Estudiante;706367;484653;2295765;0;ninguno;0;583;3,2501;Region Andina;2026-12
U100931;44;femenino;pregrado;empleado;Contador/a;8768644;7043044;0;0;ninguno;0;487;0;Region Andina;2025-01
U100932;50;masculino;pregrado;autonomo;Analista financiero/a;2767683;2003665;17181584;0;ninguno;0;656;5;Region Andina;2025-07
U100933;65;femenino;pregrado;jubilado;Jubilado/a;854100;514087;8239917;0;ninguno;0;708;5;Region Insular;2026-09
U100934;31;otro;posgrado;empleado;Especialista en datos;12364513;10497190;39415145;1;hipoteca;0,1846;623;3,1878;Region Caribe;2027-12
U100935;29;femenino;posgrado;autonomo;Jefe de Area;11201439;7704595;113005900;1;hipoteca;0,1463;697;5;Bogota D.C.;2026-11
U100936;57;femenino;secundaria;empleado;Auxiliar de bodega;2913686;2438834;11356873;0;ninguno;0;527;3,8978;Amazonia;2026-08
U100937;29;masculino;posgrado;empleado;Consultor/a senior;12665484;6739955;46096276;1;personal;0,3132;517;3,6395;Region Pacifica;2026-04
U100938;51;otro;pregrado;empleado;Docente;6487295;5780050;23111464;0;ninguno;0;631;3,5626;Bogota D.C.;2026-11
U100939;55;masculino;secundaria;autonomo;Cajero/a;1739769;1230848;20977078;0;ninguno;0;693;5;Region Andina;2025-09
U100940;42;masculino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;4648247;3369823;25136037;0;ninguno;0;812;5;Region Andina;2025-04
U100941;44;masculino;tecnico/tecnologico;empleado;Asistente de nomina;4225010;3543048;17692557;0;ninguno;0;618;4,1876;Region Caribe;2026-11
U100942;38;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;3083776;1948692;4020774;0;ninguno;0;550;1,3038;Region Andina;2025-11
U100943;50;masculino;posgrado;autonomo;Medico/a especialista;10839040;9206784;9921879;0;ninguno;0;573;0,9154;Orinoquia;2026-11
U100944;56;masculino;tecnico/tecnologico;autonomo;Diseñador/a grafico/a jr;5305336;4217312;18419082;0;ninguno;0;506;3,4718;Region Pacifica;2026-02
U100945;69;femenino;pregrado;jubilado;Jubilado/a;1643106;964230;15633917;1;personal;0,3349;669;5;Region Pacifica;2025-04
U100946;46;otro;secundaria;empleado;Vendedor/a;1882219;1466597;1884762;0;ninguno;0;623;1,0014;Orinoquia;2026-08
U100947;36;masculino;secundaria;empleado;Vendedor/a;2408848;2109886;1161861;0;ninguno;0;525;0,4823;Region Pacifica;2026-12
U100948;66;femenino;pregrado;jubilado;Jubilado/a;1574834;1333524;2260767;1;automotor;0,192;508;1,4356;Region Andina;2026-01
U100949;19;otro;secundaria;empleado;Auxiliar de bodega;2372279;1897324;1639785;0;ninguno;0;593;0,6912;Orinoquia;2025-08
U100950;62;otro;pregrado;jubilado;Jubilado/a;1346038;1186517;0;0;ninguno;0;623;0;Region Pacifica;2026-02
U100951;28;masculino;secundaria;empleado;Recepcionista;2763006;1945608;43377085;0;ninguno;0;637;5;Bogota D.C.;2025-07
U100952;28;femenino;secundaria;empleado;Recepcionista;1824658;1640684;4671306;0;ninguno;0;667;2,5601;Orinoquia;2025-08
U100953;66;femenino;pregrado;autonomo;Analista de datos;8913518;4717856;12389238;0;ninguno;0;480;1,3899;Bogota D.C.;2026-07
U100954;58;femenino;pregrado;empleado;Contador/a;6900528;4782856;116504778;0;ninguno;0;815;5;Region Andina;2026-05
U100955;20;masculino;pregrado;empleado;Docente;4637080;3472259;33099641;0;ninguno;0;616;5;Bogota D.C.;2026-11
U100956;49;masculino;pregrado;autonomo;Contador/a;4877699;3603057;32285099;0;ninguno;0;557;5;Region Andina;2026-06
U100957;57;masculino;secundaria;empleado;Auxiliar administrativo/a;1157057;918680;5129263;0;ninguno;0;482;4,433;Bogota D.C.;2027-12
U100958;49;femenino;tecnico/tecnologico;empleado;Asistente de nomina;5371170;4597930;48547301;1;personal;0,3555;716;5;Bogota D.C.;2025-08
U100959;67;masculino;secundaria;jubilado;Jubilado/a;1204852;737688;4651503;0;ninguno;0;393;3,8606;Bogota D.C.;2025-02
U100960;33;masculino;pregrado;empleado;Ingeniero/a civil;3694822;2967683;39106093;0;ninguno;0;597;5;Region Caribe;2026-01
U100961;63;masculino;posgrado;jubilado;Jubilado/a;910801;746306;316524;0;ninguno;0;686;0,3475;Region Andina;2026-03
U100962;24;femenino;pregrado;desempleado;Null;283004;283004;0;0;ninguno;0;463;0;Bogota D.C.;2026-10
U100963;38;femenino;posgrado;empleado;Jefe de Area;7029202;3832779;46835659;1;personal;0,1777;646;5;Amazonia;2025-09
U100964;40;femenino;pregrado;empleado;Contador/a;6215662;4736498;35807827;0;ninguno;0;589;5;Region Andina;2026-07
U100965;26;femenino;pregrado;empleado;Administrador/a;1795484;1613038;5732097;0;ninguno;0;654;3,1925;Region Andina;2026-05
U100966;35;femenino;tecnico/tecnologico;desempleado;Null;307539;307539;0;0;ninguno;0;593;0;Orinoquia;2025-11
U100967;49;masculino;pregrado;empleado;Analista de datos;4763153;3402791;14864798;0;ninguno;0;565;3,1208;Bogota D.C.;2026-05
U100968;25;masculino;tecnico/tecnologico;empleado;Tecnico en electricidad;4027209;2410690;8597704;0;ninguno;0;585;2,1349;Orinoquia;2026-04
